question_id,passage_id,answer_id,question,passage,answer,label
180,21:84-84,1.0, بماذا أكرم الله تعالى أيوب عليه السلام عندما أستجاب لدعائه؟,فاستجبنا له فكشفنا ما به من ضر وآتيناه أهله ومثلهم معهم رحمة من عندنا وذكرى للعابدين{84}الأنبياء.,رد له ما فقده من أهل وولد ومال مضاعفًا . فَاسْتَجَبْنَا لَهُ فَكَشَفْنَا مَا بِهِ مِن ضُرٍّ وَآتَيْنَاهُ أَهْلَهُ وَمِثْلَهُم مَّعَهُمْ رَحْمَةً مِّنْ عِندِنَا وَذِكْرَى لِلْعَابِدِينَ{84}الأنبياء.,1
181,33:37-40,1.0, بين حكم التبني في الإسلام؟,وإذ تقول للذي أنعم الله عليه وأنعمت عليه أمسك عليك زوجك واتق الله وتخفي في نفسك ما الله مبديه وتخشى الناس والله أحق أن تخشاه فلما قضى زيد منها وطرا زوجناكها لكي لا يكون على المؤمنين حرج في أزواج أدعيائهم إذا قضوا منهن وطرا وكان أمر الله مفعولا{37} ما كان على النبي من حرج فيما فرض الله له سنة الله في الذين خلوا من قبل وكان أمر الله قدرا مقدورا{38} الذين يبلغون رسالات الله ويخشونه ولا يخشون أحدا إلا الله وكفى بالله حسيبا{39} ما كان محمد أبا أحد من رجالكم ولكن رسول الله وخاتم النبيين وكان الله بكل شيء عليما{40}الأحزاب.,"مباح . وإذ تقول -أيها النبي- للذي أنعم الله عليه بالإسلام -وهو زيد بن حارثة الذي أعتقه وتبنَّاه النبيُّ صلى الله عليه وسلم- وأنعمت عليه بالعتق: أَبْقِ زوجك زينب بنت جحش ولا تطلقها, واتق الله يا زيد, وتخفي -يا محمد- في نفسك ما أوحى الله به إليك من طلاق زيد لزوجه وزواجك منها, والله تعالى مظهر ما أخفيت, وتخاف المنافقين أن يقولوا: تزوج محمد مطلقة متبناه, والله تعالى أحق أن تخافه, فلما قضى زيد منها حاجته, وطلقها, وانقضت عدتها, زوجناكها; لتكون أسوة في إبطال عادة تحريم الزواج بزوجة المتبنى بعد طلاقها, ولا يكون على المؤمنين إثم وذنب في أن يتزوجوا من زوجات من كانوا يتبنَّوْنهم بعد طلاقهن إذا قضوا منهن حاجتهم. وكان أمر الله مفعولا لا عائق له ولا مانع. ما كان على النبيِّ محمد صلى الله عليه وسلم من ذنب فيما أحلَّ الله له من زواج امرأة مَن تبنَّاه بعد طلاقها.وَإِذْ تَقُولُ لِلَّذِي أَنْعَمَ اللَّهُ عَلَيْهِ وَأَنْعَمْتَ عَلَيْهِ أَمْسِكْ عَلَيْكَ زَوْجَكَ وَاتَّقِ اللَّهَ وَتُخْفِي فِي نَفْسِكَ مَا اللَّهُ مُبْدِيهِ وَتَخْشَى النَّاسَ وَاللَّهُ أَحَقُّ أَن تَخْشَاهُ فَلَمَّا قَضَى زَيْدٌ مِّنْهَا وَطَراً زَوَّجْنَاكَهَا لِكَيْ لَا يَكُونَ عَلَى الْمُؤْمِنِينَ حَرَجٌ فِي أَزْوَاجِ أَدْعِيَائِهِمْ إِذَا قَضَوْا مِنْهُنَّ وَطَراً وَكَانَ أَمْرُ اللَّهِ مَفْعُولاً{37} مَّا كَانَ عَلَى النَّبِيِّ مِنْ حَرَجٍ فِيمَا فَرَضَ اللَّهُ لَهُ سُنَّةَ اللَّهِ فِي الَّذِينَ خَلَوْا مِن قَبْلُ وَكَانَ أَمْرُ اللَّهِ قَدَراً مَّقْدُوراً{38} الَّذِينَ يُبَلِّغُونَ رِسَالَاتِ اللَّهِ وَيَخْشَوْنَهُ وَلَا يَخْشَوْنَ أَحَداً إِلَّا اللَّهَ وَكَفَى بِاللَّهِ حَسِيباً{39} مَّا كَانَ مُحَمَّدٌ أَبَا أَحَدٍ مِّن رِّجَالِكُمْ وَلَكِن رَّسُولَ اللَّهِ وَخَاتَمَ النَّبِيِّينَ وَكَانَ اللَّهُ بِكُلِّ شَيْءٍ عَلِيماً{40}الأحزاب.",1
183,76:5-10,1.0, كيف وصل  الأبرار لهذا النعيم ؟,إن الأبرار يشربون من كأس كان مزاجها كافورا{5} عينا يشرب بها عباد الله يفجرونها تفجيرا{6} يوفون بالنذر ويخافون يوما كان شره مستطيرا{7} ويطعمون الطعام على حبه مسكينا ويتيما وأسيرا{8} إنما نطعمكم لوجه الله لا نريد منكم جزاء ولا شكورا{9} إنا نخاف من ربنا يوما عبوسا قمطريرا{10}الإنسان.,"لأن هؤلاء كانوا في الدنيا :- يوفون بما أوجبوا على أنفسهم من طاعة الله.""- ويخافون عقاب الله في يوم القيامة الذي يكون ضرره خطيرًا, وشره فاشيًا منتشرًا على الناس, إلا مَن رحم الله.""""- ويُطْعِمون الطعام مع حبهم له وحاجتهم إليه, فقيرًا عاجـزًا عن الكسـب لا يملك من حطـام الدنيا شيئًا, وطفلا مات أبوه ولا مال له, وأسيرًا أُسر في الحرب من المـشركين وغـيرهم, ويقـولون في أنفـسهم: إنما نحـسن إلـيكم ابــتغاء مرضاة الله, وطلب ثوابه, لا نبتغي عوضًا ولا نقصد حـمدًا ولا ثناءً مـنكم. إنا نخاف من ربنا يومًا شديدًا تَعْبِس فيه الوجوه, وتتقطَّبُ الجباه مِن فظاعة أمره وشدة هوله.""إِنَّ الْأَبْرَارَ يَشْرَبُونَ مِن كَأْسٍ كَانَ مِزَاجُهَا كَافُوراً{5} عَيْناً يَشْرَبُ بِهَا عِبَادُ اللَّهِ يُفَجِّرُونَهَا تَفْجِيراً{6} يُوفُونَ بِالنَّذْرِ وَيَخَافُونَ يَوْماً كَانَ شَرُّهُ مُسْتَطِيراً{7} وَيُطْعِمُونَ الطَّعَامَ عَلَى حُبِّهِ مِسْكِيناً وَيَتِيماً وَأَسِيراً{8} إِنَّمَا نُطْعِمُكُمْ لِوَجْهِ اللَّهِ لَا نُرِيدُ مِنكُمْ جَزَاء وَلَا شُكُوراً{9} إِنَّا نَخَافُ مِن رَّبِّنَا يَوْماً عَبُوساً قَمْطَرِيراً{10}الإنسان.",1
184,75:22-23,1.0, لاَّ تُدْرِكُهُ الأَبْصَارُ وَهُوَ يُدْرِكُ الأَبْصَارَ وَهُوَ اللَّطِيفُ الْخَبِيرُ{103}الأنعام.هل يمكن للأبصار أن تدرك الله تعالى وتراه ؟, وجوه يومئذ ناضرة{22} إلى ربها ناظرة {23} القيامة .,في الدنيا لا يمكن رؤية الله تعالى أما في الآخرة فيمكن رؤية وجه الله تعالى وهو خاص للمؤمنين الذين يدخلون الجنة لقوله تعالى {وجوه يومئذ ناضرة(22) إلى ربها ناظرة (23) } القيامة .,1
185,12:5-5,1.0, لماذا أمر يعقوب عليه السلام ابنه يوسف عليه السلام بأن لا يقصص رؤياه على إخوته ؟,قال يا بني لا تقصص رؤياك على إخوتك فيكيدوا لك كيدا إن الشيطان للإنسان عدو مبين{5}يوسف.,حتى لا يحتالون في هلاكه حسداً لعلمهم بتأويلها من أنهم الكواكب والشمس أمه والقمر أبوه . قَالَ يَا بُنَيَّ لاَ تَقْصُصْ رُؤْيَاكَ عَلَى إِخْوَتِكَ فَيَكِيدُواْ لَكَ كَيْداً إِنَّ الشَّيْطَانَ لِلإِنسَانِ عَدُوٌّ مُّبِينٌ{5}يوسف.,1
186,3:40-40,1.0, لماذا تعجب زكريا عليه السلام من بشرة ربه له بالولد ؟ ,قال رب أنى يكون لي غلام وقد بلغني الكبر وامرأتي عاقر قال كذلك الله يفعل ما يشاء{40}آل عمران.,بسبب أنه قد بلغ المائة وعشرون عاماً وأن امرأته عاقر لبلوغها ثمان وتسعون عاماً . والدليل :َقالَ رَبِّ أَنَّىَ يَكُونُ لِي غُلاَمٌ وَقَدْ بَلَغَنِيَ الْكِبَرُ وَامْرَأَتِي عَاقِرٌ قَالَ كَذَلِكَ اللّهُ يَفْعَلُ مَا يَشَاءُ{40}آل عمران.,1
191,25:48-50,1.0,  وَهُوَ الَّذِي أَرْسَلَ الرِّيَاحَ بُشْراً بَيْنَ يَدَيْ رَحْمَتِهِ وَأَنزَلْنَا مِنَ السَّمَاءِ مَاءً طَهُوراً{48} لِنُحْيِيَ بِهِ بَلْدَةً مَّيْتاً وَنُسْقِيَهُ مِمَّا خَلَقْنَا أَنْعَاماً وَأَنَاسِيَّ كَثِيراً{49} وَلَقَدْ صَرَّفْنَاهُ بَيْنَهُمْ لِيَذَّكَّرُوا فَأَبَى أَكْثَرُ النَّاسِ إِلَّا كُفُوراً{50}الفرقان.ما الحكمة من تصريف الله تعالى المطر بين الناس (أي نزول المطر على أرض دون أخرى) ؟,وهو الذي أرسل الرياح بشرا بين يدي رحمته وأنزلنا من السماء ماء طهورا{48} لنحيي به بلدة ميتا ونسقيه مما خلقنا أنعاما وأناسي كثيرا{49} ولقد صرفناه بينهم ليذكروا فأبى أكثر الناس إلا كفورا{50}الفرقان,ليذكر الذين أنزلنا عليهم المطر نعمة الله عليهم، فيشكروا له، وليذكر الذين مُنعوا منه، فيسارعوا بالتوبة إلى الله - جل وعلا- ليرحمهم ويسقيهم، فأبى أكثر الناس إلا جحودًا لنعمنا عليهم، كقولهم: مطرنا بنَوْء كذا وكذا. وَهُوَ الَّذِي أَرْسَلَ الرِّيَاحَ بُشْراً بَيْنَ يَدَيْ رَحْمَتِهِ وَأَنزَلْنَا مِنَ السَّمَاءِ مَاءً طَهُوراً{48} لِنُحْيِيَ بِهِ بَلْدَةً مَّيْتاً وَنُسْقِيَهُ مِمَّا خَلَقْنَا أَنْعَاماً وَأَنَاسِيَّ كَثِيراً{49} وَلَقَدْ صَرَّفْنَاهُ بَيْنَهُمْ لِيَذَّكَّرُوا فَأَبَى أَكْثَرُ النَّاسِ إِلَّا كُفُوراً{50}الفرقان,1
192,5:75-75,1.0, ما الدليل على عدم إلوهية عيسى وأمه عليهما السلام في سورة المائدة آية 75 ؟ .,المسيح ابن مريم إلا رسول قد خلت من قبله الرسل وأمه صديقة كانا يأكلان الطعام انظر كيف نبين لهم الآيات ثم انظر أنى يؤفكون{75}المائدة, أن عيسى وأمه عليهما السلام كانا يأكلان الطعام ولا يكون إلها من يحتاج للطعام و كذلك لا يكون إلها لتركيبه وضعفه وما ينشأ من البول والغائط .  الدليل : الْمَسِيحُ ابْنُ مَرْيَمَ إِلاَّ رَسُولٌ قَدْ خَلَتْ مِن قَبْلِهِ الرُّسُلُ وَأُمُّهُ صِدِّيقَةٌ كَانَا يَأْكُلاَنِ الطَّعَامَ انظُرْ كَيْفَ نُبَيِّنُ لَهُمُ الآيَاتِ ثُمَّ انظُرْ أَنَّى يُؤْفَكُونَ{75}المائدة,1
193,24:55-55,1.0,  وَعَدَ اللَّهُ الَّذِينَ آمَنُوا مِنكُمْ وَعَمِلُوا الصَّالِحَاتِ لَيَسْتَخْلِفَنَّهُم فِي الْأَرْضِ كَمَا اسْتَخْلَفَ الَّذِينَ مِن قَبْلِهِمْ وَلَيُمَكِّنَنَّ لَهُمْ دِينَهُمُ الَّذِي ارْتَضَى لَهُمْ وَلَيُبَدِّلَنَّهُم مِّن بَعْدِ خَوْفِهِمْ أَمْناً يَعْبُدُونَنِي لَا يُشْرِكُونَ بِي شَيْئاً وَمَن كَفَرَ بَعْدَ ذَلِكَ فَأُوْلَئِكَ هُمُ الْفَاسِقُونَ{55}النور. ما شرط وعد الله تعالى الذين آمنوا للاستخلاف والتمكين في الأرض ؟, وعد الله الذين آمنوا منكم وعملوا الصالحات ليستخلفنهم في الأرض كما استخلف الذين من قبلهم وليمكنن لهم دينهم الذي ارتضى لهم وليبدلنهم من بعد خوفهم أمنا يعبدونني لا يشركون بي شيئا ومن كفر بعد ذلك فأولئك هم الفاسقون{55}النور.,"وعد الله بالنصر الذين آمنوا منكم وعملوا الأعمال الصالحة، بأن يورثهم أرض المشركين، ويجعلهم خلفاء فيها، مثلما فعل مع أسلافهم من المؤمنين بالله ورسله, وأن يجعل دينهم الذي ارتضاه لهم- وهو الإسلام- دينًا عزيزًا مكينًا، وأن يبدل حالهم من الخوف إلى الأمن إذا:- عبدوا الله وحده.- واستقاموا على طاعته.- ولم يشركوا معه شيئًا. والدليل:  وَعَدَ اللَّهُ الَّذِينَ آمَنُوا مِنكُمْ وَعَمِلُوا الصَّالِحَاتِ لَيَسْتَخْلِفَنَّهُم فِي الْأَرْضِ كَمَا اسْتَخْلَفَ الَّذِينَ مِن قَبْلِهِمْ وَلَيُمَكِّنَنَّ لَهُمْ دِينَهُمُ الَّذِي ارْتَضَى لَهُمْ وَلَيُبَدِّلَنَّهُم مِّن بَعْدِ خَوْفِهِمْ أَمْناً يَعْبُدُونَنِي لَا يُشْرِكُونَ بِي شَيْئاً وَمَن كَفَرَ بَعْدَ ذَلِكَ فَأُوْلَئِكَ هُمُ الْفَاسِقُونَ{55}النور.",1
194,7:163-166,1.0, ما قصة أصحاب السبت ؟, واسألهم عن القرية التي كانت حاضرة البحر إذ يعدون في السبت إذ تأتيهم حيتانهم يوم سبتهم شرعا ويوم لا يسبتون لا تأتيهم كذلك نبلوهم بما كانوا يفسقون{163} وإذ قالت أمة منهم لم تعظون قوما الله مهلكهم أو معذبهم عذابا شديدا قالوا معذرة إلى ربكم ولعلهم يتقون{164} فلما نسوا ما ذكروا به أنجينا الذين ينهون عن السوء وأخذنا الذين ظلموا بعذاب بئيس بما كانوا يفسقون{165} فلما عتوا عن ما نهوا عنه قلنا لهم كونوا قردة خاسئين{166}الأعراف.," أمر الله تعالى اليهود أن يعظموا يوم السبت ولا يصيدوا فيه سمكًا, فابتلاهم الله وامتحنهم فكانت حيتانهم تأتيهم يوم السبت كثيرة طافية على وجه البحر, وإذا ذهب يوم السبت تذهب الحيتان في البحر, ولا يرون منها شيئًا, فكانوا يحتالون على حبسها في يوم السبت في حفائر, ويصطادونها بعده. فأخذ الله تعالى الذين اعتدَوْا في يوم السبت بعذاب أليم شديد; بسبب مخالفتهم أمر الله وخروجهم عن طاعته لما تمردت تلك الطائفة, وتجاوزت ما نهاها الله عنه من عدم الصيد في يوم السبت, قال لهم الله: كونوا قردة خاسئين مبعدين من كل خير, فكانوا كذلك.واَسْأَلْهُمْ عَنِ الْقَرْيَةِ الَّتِي كَانَتْ حَاضِرَةَ الْبَحْرِ إِذْ يَعْدُونَ فِي السَّبْتِ إِذْ تَأْتِيهِمْ حِيتَانُهُمْ يَوْمَ سَبْتِهِمْ شُرَّعاً وَيَوْمَ لاَ يَسْبِتُونَ لاَ تَأْتِيهِمْ كَذَلِكَ نَبْلُوهُم بِمَا كَانُوا يَفْسُقُونَ{163} وَإِذَ قَالَتْ أُمَّةٌ مِّنْهُمْ لِمَ تَعِظُونَ قَوْماً اللّهُ مُهْلِكُهُمْ أَوْ مُعَذِّبُهُمْ عَذَاباً شَدِيداً قَالُواْ مَعْذِرَةً إِلَى رَبِّكُمْ وَلَعَلَّهُمْ يَتَّقُونَ{164} فَلَمَّا نَسُواْ مَا ذُكِّرُواْ بِهِ أَنجَيْنَا الَّذِينَ يَنْهَوْنَ عَنِ السُّوءِ وَأَخَذْنَا الَّذِينَ ظَلَمُواْ بِعَذَابٍ بَئِيسٍ بِمَا كَانُواْ يَفْسُقُونَ{165} فَلَمَّا عَتَوْاْ عَن مَّا نُهُواْ عَنْهُ قُلْنَا لَهُمْ كُونُواْ قِرَدَةً خَاسِئِينَ{166}الأعراف.",1
195,2:259-259,1.0, ما قصة عزير في القرآن ؟,أو كالذي مر على قرية وهي خاوية على عروشها قال أنى يحيـي هـذه الله بعد موتها فأماته الله مئة عام ثم بعثه قال كم لبثت قال لبثت يوما أو بعض يوم قال بل لبثت مئة عام فانظر إلى طعامك وشرابك لم يتسنه وانظر إلى حمارك ولنجعلك آية للناس وانظر إلى العظام كيف ننشزها ثم نكسوها لحما فلما تبين له قال أعلم أن الله على كل شيء قدير{259} البقرة .," أَوْ كَالَّذِي مَرَّ عَلَى قَرْيَةٍ وَهِيَ خَاوِيَةٌ عَلَى عُرُوشِهَا قَالَ أَنَّىَ يُحْيِـي هَـَذِهِ اللّهُ بَعْدَ مَوْتِهَا فَأَمَاتَهُ اللّهُ مِئَةَ عَامٍ ثُمَّ بَعَثَهُ قَالَ كَمْ لَبِثْتَ قَالَ لَبِثْتُ يَوْماً أَوْ بَعْضَ يَوْمٍ قَالَ بَل لَّبِثْتَ مِئَةَ عَامٍ فَانظُرْ إِلَى طَعَامِكَ وَشَرَابِكَ لَمْ يَتَسَنَّهْ وَانظُرْ إِلَى حِمَارِكَ وَلِنَجْعَلَكَ آيَةً لِّلنَّاسِ وَانظُرْ إِلَى العِظَامِ كَيْفَ نُنشِزُهَا ثُمَّ نَكْسُوهَا لَحْماً فَلَمَّا تَبَيَّنَ لَهُ قَالَ أَعْلَمُ أَنَّ اللّهَ عَلَى كُلِّ شَيْءٍ قَدِيرٌ{259} البقرة .""أو هل رأيت -أيها الرسول- مثل الذي مرَّ على قرية قد تهدَّمت دورها, وخَوَتْ على عروشها, فقال: كيف يحيي الله هذه القرية بعد موتها؟ فأماته الله مائة عام, ثم ردَّ إليه روحه, وقال له: كم قدر الزمان الذي لبثت ميتًا؟ قال: بقيت يومًا أو بعض يوم, فأخبره بأنه بقي ميتًا مائة عام, وأمره أن ينظر إلى طعامه وشرابه, وكيف حفظهما الله من التغيُّر هذه المدة الطويلة, وأمره أن ينظر إلى حماره كيف أحياه الله بعد أن كان عظامًا متفرقة؟ وقال له: ولنجعلك آية للناس, أي: دلالة ظاهرة على قدرة الله على البعث بعد الموت, وأمره أن ينظر إلى العظام كيف يرفع الله بعضها على بعض, ويصل بعضها ببعض, ثم يكسوها بعد الالتئام لحمًا, ثم يعيد فيها الحياة؟ فلما اتضح له ذلك عِيانًا اعترف بعظمة الله, وأنه على كل شيء قدير, وصار آية للناس.""",1
196,9:63-63,1.0, ما مصير من يحارب الله تعالى ورسوله صلى الله عليه وسلم ؟,ألم يعلموا أنه من يحادد الله ورسوله فأن له نار جهنم خالدا فيها ذلك الخزي العظيم{63}التوبة.  ,"مصير الذين يحاربون الله ورسوله نارُ جهنم لهم العذاب الدائم فيها؟ ذلك المصير هو الهوان والذل العظيم, ومن المحاربة أذِيَّة رسول الله صلى الله عليه وسلم بسبه والقدح فيه, عياذًا بالله من ذلك.أَلَمْ يَعْلَمُواْ أَنَّهُ مَن يُحَادِدِ اللّهَ وَرَسُولَهُ فَأَنَّ لَهُ نَارَ جَهَنَّمَ خَالِداً فِيهَا ذَلِكَ الْخِزْيُ الْعَظِيمُ{63}التوبة.  ",1
197,55:41-41,1.0, يُعْرَفُ الْمُجْرِمُونَ بِسِيمَاهُمْ فَيُؤْخَذُ بِالنَّوَاصِي وَالْأَقْدَامِ{41}الرحمن.ما موقف الملائكة مع المجرمين يوم القيامة؟, يعرف المجرمون بسيماهم فيؤخذ بالنواصي والأقدام{41}الرحمن, تأخذهم بمقدمة رؤوسهم وبأقدامهم فترميهم في النار.  يُعْرَفُ الْمُجْرِمُونَ بِسِيمَاهُمْ فَيُؤْخَذُ بِالنَّوَاصِي وَالْأَقْدَامِ{41}الرحمن,1
198,3:96-96,1.0, ما هو أول بيت وضع للتعبد في الأرض ؟, إن أول بيت وضع للناس للذي ببكة مباركا وهدى للعالمين{96}آل عمران .,هو بيت الله الحرام (الكعبة المشرفة) بمكة المكرمة . إِنَّ أَوَّلَ بَيْتٍ وُضِعَ لِلنَّاسِ لَلَّذِي بِبَكَّةَ مُبَارَكاً وَهُدًى لِّلْعَالَمِينَ{96}آل عمران .,1
199,3:14-14,1.0, ما هي الشهوات التي حببت للناس ؟,زين للناس حب الشهوات من النساء والبنين والقناطير المقنطرة من الذهب والفضة والخيل المسومة والأنعام والحرث ذلك متاع الحياة الدنيا والله عنده حسن المآب{14}آل عمران .,الشهوات هي : النساء - الأولاد – الذهب – الفضة – الخيل – الأنعام – الأرض . والدليل:زُيِّنَ لِلنَّاسِ حُبُّ الشَّهَوَاتِ مِنَ النِّسَاء وَالْبَنِينَ وَالْقَنَاطِيرِ الْمُقَنطَرَةِ مِنَ الذَّهَبِ وَالْفِضَّةِ وَالْخَيْلِ الْمُسَوَّمَةِ وَالأَنْعَامِ وَالْحَرْثِ ذَلِكَ مَتَاعُ الْحَيَاةِ الدُّنْيَا وَاللّهُ عِندَهُ حُسْنُ الْمَآبِ{14}آل عمران .,1
200,25:45-46,1.0, أَلَمْ تَرَ إِلَى رَبِّكَ كَيْفَ مَدَّ الظِّلَّ وَلَوْ شَاء لَجَعَلَهُ سَاكِناً ثُمَّ جَعَلْنَا الشَّمْسَ عَلَيْهِ دَلِيلاً{45} ثُمَّ قَبَضْنَاهُ إِلَيْنَا قَبْضاً يَسِيراً{46}الفرقان. ما هي آيات الله تعالى في الظل ؟,ألم تر إلى ربك كيف مد الظل ولو شاء لجعله ساكنا ثم جعلنا الشمس عليه دليلا{45} ثم قبضناه إلينا قبضا يسيرا{46}الفرقان. ,مدَّ الله الظل من طلوع الفجر إلى طلوع الشمس؟ ولو شاء لجعله ثابتًا مستقرًا لا تزيله الشمس، ثم جعلنا الشمس علامة يُستَدَلُّ بأحوالها على أحواله، ثم تَقَلَّصَ الظل يسيرًا يسيرًا، فكلما ازداد ارتفاع الشمس ازداد نقصانه. وذلك من الأدلة على قدرة الله وعظمته، وأنه وحده المستحق للعبادة دون سواه. الدليل:أَلَمْ تَرَ إِلَى رَبِّكَ كَيْفَ مَدَّ الظِّلَّ وَلَوْ شَاء لَجَعَلَهُ سَاكِناً ثُمَّ جَعَلْنَا الشَّمْسَ عَلَيْهِ دَلِيلاً{45} ثُمَّ قَبَضْنَاهُ إِلَيْنَا قَبْضاً يَسِيراً{46}الفرقان. ,1
201,55:41-41,1.0,يُعْرَفُ الْمُجْرِمُونَ بِسِيمَاهُمْ فَيُؤْخَذُ بِالنَّوَاصِي وَالْأَقْدَامِ{41}الرحمن. ما هي صفات المجرمين يوم القيامة ؟ , يعرف المجرمون بسيماهم فيؤخذ بالنواصي والأقدام{41}الرحمن,تَعرِف الملائكة المجرمين بعلاماتهم وهي سواد الوجوه وزرقة العيون.  يُعْرَفُ الْمُجْرِمُونَ بِسِيمَاهُمْ فَيُؤْخَذُ بِالنَّوَاصِي وَالْأَقْدَامِ{41}الرحمن,1
202,3:49-49,1.0, ما هي معجزات عيسى عليه السلام ؟,  ورسولا إلى بني إسرائيل أني قد جئتكم بآية من ربكم أني أخلق لكم من الطين كهيئة الطير فأنفخ فيه فيكون طيرا بإذن الله وأبرئ الأكمه والأبرص وأحيـي الموتى بإذن الله وأنبئكم بما تأكلون وما تدخرون في بيوتكم إن في ذلك لآية لكم إن كنتم مؤمنين{49}آل عمران.,–  خلق الطير من الطين .    – إبراء الأكمة (الذي ولد أعمى) والأبرص(الذي به برص)  .    – إحياء الموتى .    – إبلاغ الناس بما يأكلون وبما يدخرون في بيوتهم من طعام . والدليل : وَرَسُولاً إِلَى بَنِي إِسْرَائِيلَ أَنِّي قَدْ جِئْتُكُم بِآيَةٍ مِّن رَّبِّكُمْ أَنِّي أَخْلُقُ لَكُم مِّنَ الطِّينِ كَهَيْئَةِ الطَّيْرِ فَأَنفُخُ فِيهِ فَيَكُونُ طَيْراً بِإِذْنِ اللّهِ وَأُبْرِئُ الأكْمَهَ والأَبْرَصَ وَأُحْيِـي الْمَوْتَى بِإِذْنِ اللّهِ وَأُنَبِّئُكُم بِمَا تَأْكُلُونَ وَمَا تَدَّخِرُونَ فِي بُيُوتِكُمْ إِنَّ فِي ذَلِكَ لآيَةً لَّكُمْ إِن كُنتُم مُّؤْمِنِينَ{49}آل عمران.,1
203,11:64-64,1.0, ما هي معجزة صالح عليه السلام ؟,ويا قوم هـذه ناقة الله لكم آية فذروها تأكل في أرض الله ولا تمسوها بسوء فيأخذكم عذاب قريب{64}هود.,الناقة . وَيَا قَوْمِ هَـذِهِ نَاقَةُ اللّهِ لَكُمْ آيَةً فَذَرُوهَا تَأْكُلْ فِي أَرْضِ اللّهِ وَلاَ تَمَسُّوهَا بِسُوءٍ فَيَأْخُذَكُمْ عَذَابٌ قَرِيبٌ{64}هود.,1
